Run ID,Name,Source Type,Source Name,User,Status,activation,epochs,input_shape,last_activation,loss_function,lr,optimizer,accuracy,average_acc,average_loss,binary_loss,validation_acc,validation_loss
88826726870744a8abcb36b2e019899f,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7ff958bab950>,100,3072,<function softmax at 0x7ff958bab378>,<function categorical_crossentropy at 0x7ff958c02730>,0.010229114413889445,RMSprop,0.09999999998569488,0.1,14.506285720825195,14.50628575164795,0.10000000005960465,14.50628567199707
6f8b44d791f045289512c9761743e36c,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f7cbec4c950>,100,3072,<function sigmoid at 0x7f7cbec4c7b8>,<function mean_squared_error at 0x7f7cbeca32f0>,0.025998796990313787,<keras.optimizers.SGD object at 0x7f7d33a1cc50>,0.3891800002002716,0.3848,0.07971162581443787,0.07960803872823716,0.38479999856948854,0.07971162613630295
7715106c37e748dbb550aefb13be8b11,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7faa0c9226a8>,100,3072,<function softmax at 0x7faa0c922378>,<function logcosh at 0x7faa0c9796a8>,0.04659551337597205,RMSprop,0.4044199999141693,0.4223,0.03468076757192612,0.03350285066723824,0.4222999976158142,0.03468076814413071
ede2e435bea541cba492b3ad1a79e3c0,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f6ac051c950>,100,3072,<function softmax at 0x7f6ac051c378>,<function logcosh at 0x7f6ac05736a8>,0.08318537741525173,<keras.optimizers.SGD object at 0x7f6b352ecc50>,0.09963999998092651,0.1,0.07808056581020355,0.07811179410934448,0.10000000027418136,0.07808055791854858
33706f14dea24fb5b3ff562770808a86,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f8548dc46a8>,100,3072,<function sigmoid at 0x7f8548dc47b8>,<function mean_squared_error at 0x7f8548e1b2f0>,0.03999259558784866,<keras.optimizers.SGD object at 0x7f8548cf2fd0>,0.2844999999427795,0.2792,0.08494710693359375,0.08493072729349137,0.2791999989032745,0.0849471084356308
90b29e91bfc04aefa5ac07ca15666e7a,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f5ec21f26a8>,100,3072,<function softmax at 0x7f5ec21f2378>,<function logcosh at 0x7f5ec22496a8>,0.05777195066811417,Nadam,0.10000000001907348,0.1,0.07808056581020355,0.0780805654835701,0.10000000004768371,0.07808056564331055
d4775d4e665b4045991ebd89410b23ab,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f691eb306a8>,100,3072,<function sigmoid at 0x7f691eb307b8>,<function mean_squared_error at 0x7f691eb872f0>,0.04575654763464482,<keras.optimizers.SGD object at 0x7f6993900c50>,0.10138000002622605,0.1031,0.15582546286582946,0.0928839871263504,0.10310000013113021,0.15582546112537385
b1a78020355e4922b6647a666b25c409,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f0cb53a5950>,100,3072,<function sigmoid at 0x7f0cb53a57b8>,<function binary_crossentropy at 0x7f0cb53fc840>,0.07654656245519274,<keras.optimizers.SGD object at 0x7f0d2a175c50>,0.49414000301361083,0.8200000196456909,2.8854428817749023,8.073275870056152,0.8200000192642212,2.8854428848266602
3a4343d452b34a2b977daf5f5ed2aa79,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f84ec26f6a8>,100,3072,<function softmax at 0x7f84ec26f378>,<function categorical_crossentropy at 0x7f84ec2c6730>,0.006676403660953241,Nadam,0.10000000004053115,0.1,14.506285661315918,14.506285803833007,0.10000000013113022,14.506285722351075
561db515f3d34998bd036d1ce13b1e27,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7fb0fa8cc488>,100,3072,<function sigmoid at 0x7fb0fa8cc7b8>,<function categorical_crossentropy at 0x7fb0fa923730>,0.0771517792980321,RMSprop,0.09999999999761582,0.1,4.887172107696533,4.887172091369629,0.1,4.887172064208984
59fd52deff95414dbd00e35d3ac5e99f,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7ff9d1c27488>,100,3072,<function softmax at 0x7ff9d1c27378>,<function logcosh at 0x7ff9d1c7e6a8>,0.02047056665069293,<keras.optimizers.SGD object at 0x7ffa469f7c50>,0.66246,0.4788,0.031988837718963624,0.02148112415313721,0.4788,0.0319888381421566
97d3299755d148f89f8d2307d573662d,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f7f21fd1950>,100,3072,<function softmax at 0x7f7f21fd1378>,<function binary_crossentropy at 0x7f7f22028840>,0.06904125031117384,Nadam,0.8200000176239014,0.8200000164031982,2.8854428749084473,2.885442880859375,0.8200000148773193,2.885442868804932
31879aa85d1345389021b4c7c3df74a7,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fbf1d2c3950>,100,3072,<function sigmoid at 0x7fbf1d2c37b8>,<function binary_crossentropy at 0x7fbf1d31a840>,0.05105425696022182,<keras.optimizers.SGD object at 0x7fbf92093c50>,0.8200000161933899,0.8200000176429748,2.885442879486084,2.8854428941345214,0.8200000105857849,2.885442901611328
704cf7d7c2504027ad23cb2974b0424a,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f38c1ae6488>,100,3072,<function softmax at 0x7f38c1ae6378>,<function binary_crossentropy at 0x7f38c1b3d840>,0.014780956731011192,adam,0.9207299860000611,0.9168199848175049,0.22124457631111144,0.204671004447937,0.9168199825286866,0.22124457502365114
330d36aff4dd4785a9fa3fbf899de3c2,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f9f816476a8>,100,3072,<function sigmoid at 0x7f9f816477b8>,<function logcosh at 0x7f9f8169e6a8>,0.07620074907975861,Nadam,0.10000000001192093,0.1,0.04337809234857559,0.04337808868646622,0.10000000060796738,0.043378088623285294
